Label,x,y,z
911,76.087425,32.09549,24.089645
912,75.263428,32.536263,20.533443
913,74.409348,32.993294,16.977659
914,73.547188,33.454803,13.493712
915,72.668152,33.925488,10.030605
916,71.74279,34.42112,6.460731
917,70.76992,34.942345,2.773915
918,86.4254,25.994436,146.060532
919,86.421898,25.996006,142.367386
920,86.416664,25.998318,138.764832
921,86.409302,26.001575,135.196365
922,86.399223,26.006048,131.59967
923,86.385895,26.012003,127.98555
924,86.368744,26.019722,124.37188
925,86.347092,26.029543,120.758743
926,86.320145,26.041851,117.146233
927,86.287003,26.057095,113.534485
928,86.246643,26.075773,109.923653
929,86.197899,26.098465,106.313896
930,86.139458,26.125822,102.70549
931,86.068474,26.159227,99.040489
932,85.984375,26.198994,95.37841
933,85.888313,26.244623,91.833565
934,85.777794,26.297331,88.352928
935,85.646652,26.360119,84.816216
936,85.491508,26.434662,81.218811
937,85.311592,26.521406,77.62709
938,85.100441,26.623535,73.990974
939,84.857719,26.741289,70.361671
940,84.587311,26.872839,66.834824
941,84.287735,27.018948,63.398125
942,83.946564,27.185741,59.940086
943,83.557678,27.376286,56.431068
944,83.126045,27.588215,52.947563
945,82.650818,27.82201,49.490601
946,82.131783,28.07781,46.060059
947,81.569427,28.355423,42.654793
948,80.964867,28.654327,39.272923
949,80.319809,28.973701,35.912075
950,79.636475,29.312471,32.569653
951,78.917465,29.669357,29.243061
952,78.16568,30.042934,25.929899
953,77.384171,30.431664,22.628111
954,76.576172,30.833961,19.336105
955,75.758743,31.241295,16.106226
956,74.923416,31.657888,12.89173
957,74.0457,32.095955,9.588507
958,73.152313,32.542137,6.288808
959,72.186638,33.024769,2.781996
960,90.550224,25.994005,146.060638
961,90.546227,25.994448,142.367722
962,90.540253,25.995081,138.765381
963,90.53186,25.99601,135.197128
964,90.520416,25.997372,131.600632
965,90.505371,25.999298,127.986732
966,90.486115,26.001942,124.373268
967,90.461906,26.005491,120.76033
968,90.431931,26.010149,117.148026
969,90.395218,26.016159,113.536476
970,90.350708,26.023796,109.925827
971,90.297173,26.033377,106.316269
972,90.233208,26.045267,102.708038
973,90.155792,26.060162,99.043213
974,90.064362,26.078304,95.381317
975,89.960236,26.09956,91.836632
976,89.840782,26.124567,88.35614
977,89.699394,26.154865,84.819565
978,89.532539,26.191391,81.222275
979,89.339493,26.23451,77.630661
980,89.113426,26.285961,73.994644
981,88.854088,26.346001,70.36541
982,88.565735,26.41382,66.838615
983,88.246826,26.489899,63.401939
984,87.884247,26.577559,59.943905
985,87.471588,26.678547,56.434868
986,87.014244,26.791761,52.951309
987,86.511383,26.917564,49.494278
988,85.962852,27.056128,46.063629
989,85.369232,27.207422,42.658226
990,84.73175,27.371231,39.276199
991,84.052261,27.547153,35.915169
992,83.333099,27.734629,32.572536
993,82.577026,27.93298,29.245712
994,81.787109,28.14142,25.932299
995,80.966576,28.359098,22.630238
996,80.118774,28.585121,19.337948
997,79.261612,28.814659,16.107771
998,78.386185,29.050072,12.892966
999,77.466812,29.298256,9.589414
1000,76.531502,29.551643,6.289377
1001,75.521011,29.826391,2.782197
1002,94.675034,25.993572,146.06076
1003,94.670563,25.992886,142.368073
1004,94.663834,25.991844,138.76593
1005,94.654404,25.990448,135.197876
1006,94.641609,25.988691,131.601593
1007,94.624847,25.986588,127.987907
1008,94.603477,25.984163,124.374657
1009,94.576721,25.98144,120.761932
1010,94.543709,25.978447,117.149826
1011,94.503433,25.975227,113.538475
1012,94.454781,25.971823,109.928017
1013,94.396439,25.968294,106.318649
1014,94.326958,25.96471,102.710602
1015,94.243111,25.961098,99.045959
1016,94.144348,25.957619,95.384224
1017,94.032166,25.954494,91.839699
1018,93.903763,25.951803,88.359344
1019,93.752136,25.949612,84.822899
1020,93.57357,25.948124,81.225739
1021,93.367386,25.94762,77.634239
1022,93.126419,25.948389,73.998306
1023,92.850479,25.950712,70.369148
1024,92.544151,25.954802,66.842407
1025,92.205917,25.960852,63.405758
1026,91.82193,25.969376,59.947727
1027,91.385498,25.980808,56.438667
1028,90.902435,25.99531,52.955063
1029,90.371933,26.013123,49.497952
1030,89.793922,26.034447,46.067196
1031,89.169052,26.059425,42.661667
1032,88.498657,26.088135,39.279472
1033,87.784698,26.120602,35.918259
1034,87.029709,26.156786,32.575417
1035,86.236588,26.1966,29.248363
1036,85.408546,26.239906,25.934696
1037,84.548973,26.286533,22.632366
1038,83.661377,26.336281,19.339788
1039,82.764481,26.388021,16.109316
1040,81.848953,26.442253,12.894202
1041,80.887932,26.500559,9.590321
1042,79.91069,26.56115,6.289947
1043,78.855385,26.628014,2.782397
1044,98.79985,25.993139,146.060867
1045,98.794884,25.991327,142.368393
1046,98.787415,25.988607,138.766479
1047,98.776962,25.984886,135.198639
1048,98.762817,25.980013,131.60257
1049,98.744316,25.973881,127.989082
1050,98.720825,25.966383,124.376038
1051,98.691528,25.957386,120.763519
1052,98.655495,25.946747,117.151611
1053,98.611664,25.934294,113.540459
1054,98.558853,25.919849,109.930206
1055,98.495712,25.90321,106.32103
1056,98.420708,25.884151,102.713158
1057,98.330421,25.862032,99.048698
1058,98.224335,25.836929,95.387131
1059,98.104095,25.809433,91.842766
1060,97.966751,25.779037,88.362549
1061,97.804886,25.744356,84.826241
1062,97.614601,25.704855,81.22921
1063,97.395294,25.660725,77.637817
1064,97.139404,25.610813,74.001976
1065,96.846848,25.555424,70.372894
1066,96.522583,25.495785,66.846207
1067,96.165016,25.431805,63.409576
1068,95.759613,25.361191,59.95155
1069,95.299408,25.283073,56.442471
1070,94.790627,25.198856,52.958813
1071,94.232498,25.108679,49.501625
1072,93.624992,25.012764,46.070763
1073,92.968857,24.911423,42.6651
1074,92.265533,24.805038,39.282753
1075,91.517159,24.694052,35.921349
1076,90.726334,24.578945,32.5783
1077,89.896149,24.460218,29.251015
1078,89.029976,24.338392,25.937096
1079,88.131371,24.213968,22.634495
1080,87.203979,24.08744,19.341629
1081,86.267349,23.961384,16.110861
1082,85.311722,23.834436,12.895439
1083,82.554588,24.031382,5.748619
1084,82.189751,23.429638,2.782597
1085,102.924667,25.992708,146.060974
1086,102.91922,25.989767,142.368729
1087,102.911003,25.985367,138.767029
1088,102.899513,25.979322,135.199402
1089,102.88401,25.971334,131.603546
1090,102.8638,25.961172,127.990265
1091,102.838188,25.948603,124.377426
1092,102.806343,25.933336,120.765121
1093,102.767273,25.915043,117.153412
1094,102.719879,25.893362,113.542465
1095,102.662918,25.867876,109.932396
1096,102.594978,25.838127,106.323402
1097,102.514458,25.803596,102.715721
1098,102.41774,25.762966,99.05143
1099,102.304329,25.71624,95.390038
1100,102.176025,25.66437,91.845825
1101,102.029739,25.606276,88.365753
1102,101.857628,25.539104,84.82959
1103,101.65564,25.461584,81.232674
1104,101.423187,25.373833,77.641388
1105,101.15239,25.273239,74.005646
1106,100.843224,25.160137,70.376625
1107,100.501007,25.036768,66.849991
1108,100.124107,24.902758,63.413395
1109,99.697296,24.75301,59.955376
1110,99.213326,24.585335,56.44627
1111,98.678833,24.402405,52.962563
1112,98.093063,24.204235,49.505299
1113,97.456062,23.991083,46.074333
1114,96.768677,23.763422,42.668533
1115,96.03244,23.521942,39.28603
1116,95.249596,23.267502,35.924442
1117,94.422943,23.001102,32.581184
1118,93.55571,22.723841,29.253666
1119,92.651413,22.436878,25.939495
1120,91.713768,22.141403,22.636623
1121,90.746582,21.838596,19.343472
1122,89.770226,21.534744,16.112406
1123,88.77449,21.226618,12.896675
1124,107.049484,25.992275,146.061096
1125,107.043549,25.988209,142.369064
1126,107.034584,25.98213,138.767578
1127,107.022064,25.973759,135.200165
1128,107.005203,25.962658,131.604507
1129,106.983276,25.948463,127.991455
1130,106.955559,25.93082,124.378815
1131,106.921158,25.909285,120.766708
1132,106.879051,25.883343,117.155212
1133,106.828094,25.852428,113.544449
1134,106.766991,25.815903,109.934578
1135,106.694244,25.773041,106.325775
1136,106.608208,25.723038,102.718277
1137,106.505066,25.663902,99.054176
1138,106.384315,25.595552,95.392944
1139,106.247955,25.519306,91.848885
1140,106.092728,25.433512,88.368965
1141,105.91037,25.333851,84.832924
1142,105.696671,25.218315,81.236137
1143,105.451088,25.086939,77.644958
1144,105.165375,24.935667,74.009308
1145,104.8396,24.764849,70.380371
1146,104.479431,24.577749,66.853783
1147,104.083206,24.373709,63.417213
1148,103.634979,24.144825,59.959198
1149,103.127235,23.887596,56.450069
1150,102.567017,23.605951,52.966316
1151,101.953621,23.299793,49.508972
1152,101.287132,22.969402,46.077904
1153,100.568481,22.615425,42.671974
1154,99.799332,22.238846,39.289307
1155,98.982048,21.840954,35.927536
1156,98.119568,21.42326,32.584068
1157,97.215271,20.987461,29.256317
1158,96.27285,20.535366,25.941893
1159,95.296173,20.068838,22.638752
1160,94.289192,19.589756,19.345312
1161,93.273102,19.108107,16.113949
1162,92.237259,18.618801,12.897911
1163,111.174301,25.991842,146.061203
1164,111.167877,25.986649,142.369385
1165,111.158173,25.978891,138.768112
1166,111.144623,25.968197,135.200912
1167,111.126404,25.953979,131.605469
1168,111.102753,25.935757,127.99263
1169,111.072922,25.913042,124.380203
1170,111.035965,25.885233,120.768303
1171,110.990829,25.851641,117.157005
1172,110.93631,25.811495,113.546448
1173,110.871056,25.763927,109.936768
1174,110.793518,25.707958,106.328156
1175,110.701965,25.642481,102.720825
1176,110.592377,25.564835,99.0569
1177,110.46431,25.474865,95.395859
1178,110.319885,25.374243,91.851952
1179,110.155716,25.260748,88.372177
1180,109.963112,25.128597,84.836273
1181,109.737701,24.975048,81.239601
1182,109.478981,24.800045,77.648537
1183,109.178368,24.598091,74.012978
1184,108.835983,24.369556,70.384109
1185,108.457855,24.118731,66.857574
1186,108.042297,23.844662,63.421028
1187,107.572662,23.536642,59.963017
1188,107.041153,23.189857,56.453869
1189,106.455215,22.809498,52.970066
1190,105.814186,22.395351,49.512646
1191,105.11821,21.94772,46.08147
1192,104.368301,21.467424,42.675407
1193,103.566223,20.95575,39.29258
1194,102.714493,20.414402,35.930626
1195,101.8162,19.845417,32.586952
1196,100.87484,19.251081,29.258968
1197,99.894287,18.633852,25.944292
1198,98.878563,17.996273,22.640881
1199,97.831795,17.340916,19.347153
1200,96.77597,16.681469,16.115494
1201,95.700035,16.010983,12.899147
1202,115.299118,25.991411,146.06131
1203,115.292206,25.985088,142.369736
1204,115.281754,25.975655,138.768661
1205,115.267181,25.962635,135.201675
1206,115.247597,25.945301,131.606445
1207,115.222229,25.923048,127.993805
1208,115.190277,25.895264,124.381592
1209,115.150772,25.861179,120.769897
1210,115.102608,25.819939,117.158798
1211,115.04454,25.770561,113.548431
1212,114.975128,25.711952,109.93895
1213,114.892792,25.642874,106.330521
1214,114.795708,25.561924,102.723389
1215,114.679703,25.465771,99.059639
1216,114.544289,25.354176,95.398758
1217,114.391815,25.229179,91.855011
1218,114.218704,25.087986,88.375381
1219,114.015862,24.923344,84.839615
1220,113.77874,24.731779,81.243073
1221,113.506882,24.513153,77.652115
1222,113.191353,24.260519,74.016647
1223,112.832359,23.97427,70.387856
1224,112.436279,23.65971,66.861359
1225,112.001396,23.315615,63.424847
1226,111.510345,22.928459,59.966839
1227,110.955063,22.492121,56.457672
1228,110.343414,22.013046,52.973816
1229,109.674744,21.490908,49.516319
1230,108.94928,20.926037,46.085037
1231,108.168106,20.319424,42.678848
1232,107.333122,19.672655,39.29586
1233,106.446945,18.987852,35.93372
1234,105.51281,18.267574,32.589836
1235,104.534401,17.514702,29.26162
1236,103.515717,16.732338,25.946693
1237,102.46096,15.923708,22.643009
1238,101.374397,15.092073,19.348993
1239,100.278839,14.254829,16.117039
1240,99.162796,13.403166,12.900383
1241,97.99353,12.512074,9.594859
1242,96.806633,11.608686,6.292794
1243,83.913475,24.207651,10.14957
1244,85.697182,21.723364,7.052334
1245,87.233368,21.424644,9.955719
1246,88.390617,20.729731,10.611797
1247,85.840233,22.061859,8.410851
1248,84.328407,21.407347,2.852315
1249,84.3675,23.155066,7.94934
1250,85.425781,21.451988,5.648592
1251,84.450554,20.793058,1.597184
1252,85.144783,21.171019,4.248573
1253,89.799835,19.355761,9.956079
1254,92.366295,17.286863,9.956437
1255,91.395012,18.345007,10.612515
1256,93.785278,16.11813,9.956437
1257,95.864677,14.204425,9.49627
1258,95.108887,15.375904,10.613235
1259,95.052406,14.16415,8.137094
1260,94.266975,13.497684,5.649588
1261,93.860588,13.091334,4.249003
1262,95.867767,10.350628,2.8527
1263,94.889244,13.468303,6.592626
1264,94.099525,11.26337,1.597035
1265,95.216713,11.766537,4.108232
1266,98.82196,10.709038,2.657243
1267,99.996437,11.732944,6.117918
1268,101.134377,12.72588,9.51615
1269,102.260857,13.709744,12.936113
1270,103.375603,14.684345,16.389265
1271,104.465195,15.637997,19.848444
1272,105.547325,16.586267,23.389351
1273,106.603249,17.512747,26.969461
1274,107.595322,18.384426,30.478508
1275,108.525513,19.202923,33.931644
1276,109.395744,19.969856,37.344025
1277,110.19957,20.679405,40.693253
1278,110.955307,21.347675,44.067387
1279,111.671082,21.981773,47.513584
1280,112.3293,22.566036,50.961594
1281,112.930504,23.100815,54.412701
1282,113.476158,23.58725,57.868126
1283,113.968468,24.027147,61.32893
1284,114.410225,24.42284,64.795929
1285,114.804649,24.77704,68.269669
1286,115.155212,25.092697,71.750397
1287,115.465508,25.372869,75.238098
1288,115.739105,25.620626,78.732506
1289,115.979485,25.838964,82.233192
1290,116.186684,26.027748,85.676826
1291,116.365013,26.190765,89.070724
1292,116.521568,26.334351,92.484741
1293,116.658463,26.460333,95.917801
1294,116.777649,26.570412,99.36853
1295,116.88092,26.666168,102.835426
1296,116.969963,26.749046,106.316864
1297,117.046288,26.820379,109.811043
1298,117.111282,26.881386,113.316078
1299,117.166199,26.933172,116.829926
1300,117.211502,26.976086,120.286346
1301,117.248856,27.011652,123.727921
1302,117.280289,27.041733,127.263847
1303,117.306175,27.066633,130.896988
1304,117.326324,27.086124,134.498138
1305,117.341248,27.10066,138.016739
1306,117.352722,26.359159,141.758865
1307,117.354607,27.866465,142.477554
1308,117.350647,27.109856,140.946823
1309,117.362839,27.686571,147.482117
1310,117.362625,26.556961,146.908203
1311,117.358612,26.553032,144.305023
1312,117.359283,27.683004,144.862778
1313,102.173576,14.133048,2.664971
1314,103.134689,15.085961,6.140637
1315,104.065994,16.010002,9.553161
1316,104.988007,16.925549,12.987129
1317,105.900513,17.832418,16.454105
1318,106.792542,18.719732,19.926907
1319,107.678574,19.601967,23.481625
1320,108.543259,20.463856,27.075706
1321,109.355774,21.274683,30.5986
1322,110.117706,22.035955,34.065678
1323,110.83065,22.749187,37.492302
1324,111.489273,23.408966,40.856121
1325,112.108604,24.03027,44.24575
1326,112.69529,24.619709,47.70871
1327,113.234894,25.162724,51.174587
1328,113.727852,25.659641,54.644787
1329,114.175331,26.111538,58.120628
1330,114.579132,26.5201,61.603233
1331,114.941536,26.887497,65.093468
1332,115.265167,27.216269,68.591881
1333,115.552864,27.509157,72.098717
1334,115.807549,27.76902,75.61393
1335,116.032143,27.998714,79.137207
1336,116.229492,28.201033,82.668076
1337,116.399628,28.37587,86.14254
1338,116.546066,28.526745,89.567902
1339,116.674629,28.659544,93.014587
1340,116.787041,28.775969,96.481407
1341,116.884895,28.877605,99.966995
1342,116.969681,28.965918,103.469765
1343,117.042763,29.042259,106.988007
1344,117.105385,29.10787,110.51989
1345,117.158684,29.163883,114.063446
1346,117.20369,29.211329,117.616562
1347,117.240768,29.250544,121.112213
1348,117.271294,29.282938,124.593414
1349,117.296936,29.310225,128.170578
1350,117.317978,29.332687,131.846634
1351,117.334297,29.350136,135.490799
1352,117.346313,29.363005,139.051895
1353,117.355225,28.619909,142.84407
1354,117.357109,30.127213,143.562729
1355,117.353798,29.371023,142.017654
1356,117.363266,29.945795,148.629944
1357,117.363052,28.816181,148.05603
1358,117.359955,28.812977,145.420532
1359,117.360626,29.942947,145.978271
1360,105.525192,17.557056,2.672699
1361,106.272934,18.438976,6.163358
1362,106.997604,19.294125,9.590172
1363,107.715164,20.141354,13.038144
1364,108.425446,20.980492,16.51895
1365,109.119888,21.801468,20.005367
1366,109.80983,22.61767,23.5739
1367,110.483261,23.414963,27.18195
1368,111.116226,24.164938,30.718695
1369,111.709908,24.868988,34.199711
1370,112.265549,25.528519,37.640583
1371,112.778992,26.138527,41.018997
1372,113.261917,26.712866,44.424114
1373,113.719505,27.257643,47.903831
1374,114.140488,27.759407,51.387577
1375,114.525192,28.21847,54.876873
1376,114.874496,28.635826,58.373127
1377,115.189796,29.01305,61.877537
1378,115.472855,29.352156,65.391006
1379,115.7257,29.655495,68.914093
1380,115.950516,29.925617,72.447044
1381,116.149597,30.165169,75.989761
1382,116.325188,30.376801,79.541916
1383,116.479515,30.563099,83.102951
1384,116.612572,30.723988,86.608253
1385,116.727112,30.862724,90.065079
1386,116.827675,30.984737,93.544403
1387,116.915604,31.091604,97.045013
1388,116.992142,31.184795,100.565453
1389,117.058449,31.265667,104.104095
1390,117.11557,31.335472,107.659149
1391,117.16449,31.395361,111.228729
1392,117.206085,31.446381,114.810806
1393,117.241165,31.489483,118.403198
1394,117.270027,31.525,121.93808
1395,117.293732,31.554224,125.4589
1396,117.313583,31.578716,129.077301
1397,117.329796,31.59874,132.79628
1398,117.342285,31.614147,136.483459
1399,117.351364,31.625347,140.087036
1400,117.357727,30.880655,143.929245
1401,117.359612,32.387962,144.647903
1402,117.356934,31.632189,143.088501
1403,117.363693,32.205017,149.777771
1404,117.36348,31.075405,149.203857
1405,117.361305,31.07292,146.536026
1406,117.361969,32.202892,147.093781
1407,108.06739,18.505785,2.701984
1408,108.846909,19.414972,6.249434
1409,109.602585,20.296877,9.734515
1410,110.351006,21.170883,13.243884
1411,111.091331,22.03603,16.786932
1412,111.814873,22.882195,20.33774
1413,112.533302,23.72307,23.974855
1414,113.233742,24.543598,27.65373
1415,113.890839,25.314093,31.260265
1416,114.505936,26.036068,34.811111
1417,115.080399,26.711052,38.322914
1418,115.620483,27.346369,41.846859
1419,116.127708,27.943737,45.406586
1420,116.596817,28.496927,48.9781
1421,117.026726,29.004587,52.557384
1422,117.417915,29.467182,56.145863
1423,117.771469,29.885914,59.744766
1424,118.089035,30.262613,63.355042
1425,118.372635,30.599583,66.97731
1426,118.624573,30.89946,70.611816
1427,118.847321,31.165062,74.258438
1428,119.043381,31.399298,77.916779
1429,119.215263,31.60504,81.586182
1430,119.362869,31.782093,85.195786
1431,119.489403,31.934183,88.753113
1432,119.600159,32.067593,92.335571
1433,119.696678,32.184105,95.941879
1434,119.780388,32.285393,99.570496
1435,119.852623,32.373005,103.219681
1436,119.914597,32.448357,106.887497
1437,119.967422,32.512753,110.571884
1438,120.012131,32.567387,114.27066
1439,120.049622,32.613335,117.981483
1440,120.080208,32.650921,121.624123
1441,120.105118,32.68161,125.244041
1442,120.125832,32.707207,128.967361
1443,120.142616,32.728001,132.797302
1444,120.155411,32.743889,136.603302
1445,120.164581,32.755306,140.33049
1446,120.796631,32.764194,144.676346
1447,119.546898,32.764297,144.676346
1448,120.170082,32.762161,143.435013
1449,119.707497,32.769791,150.033997
1450,120.644981,32.769783,150.033997
1451,120.643265,32.767693,147.281555
1452,119.705833,32.767719,147.281555
1453,107.492897,19.018738,2.701984
1454,108.186066,19.893938,6.249436
1455,108.85817,20.742952,9.734518
1456,109.523987,21.584438,13.243887
1457,110.18277,22.417479,16.786936
1458,110.826797,23.23233,20.337744
1459,111.466461,24.042183,23.974859
1460,112.090302,24.832539,27.653732
1461,112.675743,25.5748,31.260269
1462,113.223984,26.270426,34.811115
1463,113.736191,26.920874,38.322918
1464,114.217957,27.533194,41.846867
1465,114.670609,28.109039,45.40659
1466,115.089462,28.642399,48.978104
1467,115.473503,29.13196,52.557392
1468,115.823143,29.578152,56.145874
1469,116.139328,29.982126,59.744774
1470,116.423508,30.345634,63.355049
1471,116.677452,30.670887,66.977318
1472,116.903198,30.960403,70.611816
1473,117.102928,31.216906,74.258438
1474,117.278862,31.443176,77.916779
1475,117.43322,31.641981,81.586182
1476,117.565887,31.813114,85.195786
1477,117.679718,31.960167,88.753113
1478,117.779442,32.089199,92.335571
1479,117.866417,32.201927,95.941879
1480,117.94194,32.299965,99.570496
1481,118.007172,32.384792,103.219681
1482,118.063202,32.457779,106.887497
1483,118.111023,32.52018,110.571884
1484,118.151535,32.573147,114.27066
1485,118.18557,32.617714,117.981483
1486,118.213379,32.65419,121.624123
1487,118.236053,32.683987,125.244041
1488,118.254944,32.708855,128.967361
1489,118.270279,32.729073,132.797302
1490,118.282005,32.744534,136.603302
1491,118.290451,32.755657,140.33049
1492,118.921959,32.764324,144.676346
1493,117.672211,32.764423,144.676346
1494,118.295525,32.762337,143.435013
1495,117.832527,32.769798,150.033997
1496,118.770012,32.769794,150.033997
1497,118.768394,32.767746,147.281555
1498,117.830956,32.767773,147.281555
1499,121.115944,49.64418,158.183533
1500,121.119347,49.64135,154.356735
1501,121.123245,49.638237,150.619522
1502,121.127853,49.634727,146.969971
1503,121.133461,49.630585,143.322357
1504,121.140495,49.625538,139.610809
1505,121.149231,49.619392,135.876816
1506,121.159996,49.611938,132.142914
1507,121.173248,49.602875,128.409134
1508,121.189453,49.591881,124.675507
1509,121.209175,49.578575,120.942055
1510,121.233063,49.562519,117.208832
1511,121.261864,49.543224,113.475883
1512,121.29641,49.520115,109.743256
1513,121.338814,49.491783,105.924332
1514,121.389603,49.457863,102.083374
1515,121.447945,49.4189,98.368179
1516,121.513657,49.375008,94.806816
1517,121.592773,49.322132,91.166168
1518,121.68856,49.258087,87.391289
1519,121.799698,49.183727,83.654778
1520,121.929276,49.096947,79.919968
1521,122.079865,48.996029,76.187172
1522,122.254166,48.879116,72.456741
1523,122.457916,48.742332,68.682762
1524,122.691277,48.585541,64.916634
1525,122.950775,48.411037,61.248047
1526,123.237831,48.21785,57.661373
1527,123.564056,47.998119,54.039139
1528,123.9347,47.748299,50.351025
1529,124.344315,47.472004,46.6763
1530,124.793098,47.169067,43.014301
1531,125.280571,46.839806,39.363464
1532,125.805573,46.484982,35.721695
1533,126.366333,46.105766,32.086704
1534,126.960587,45.70369,28.456295
1535,127.585632,45.280563,24.828653
1536,128.238495,44.838406,21.202503
1537,128.901642,44.389076,17.651697
1538,129.581055,43.928562,14.126179
1539,130.299164,43.441635,10.495613
1540,131.036758,42.941322,6.846598
1541,131.835495,42.399345,2.970305
1542,121.115616,47.394215,157.045319
1543,121.118202,47.391338,153.260651
1544,121.120979,47.387901,149.56427
1545,121.124077,47.383774,145.9543
1546,121.127716,47.378693,142.345886
1547,121.132172,47.372337,138.673874
1548,121.137627,47.364491,134.979279
1549,121.144356,47.354881,131.284332
1550,121.152634,47.343193,127.589073
1551,121.162796,47.329041,123.893478
1552,121.175262,47.311985,120.197548
1553,121.190468,47.29155,116.501282
1554,121.208939,47.267155,112.804695
1555,121.231277,47.238163,109.107788
1556,121.258926,47.202892,105.324699
1557,121.292297,47.160992,101.519012
1558,121.330894,47.113232,97.83712
1559,121.37468,47.059807,94.3069
1560,121.427734,46.995903,90.697189
1561,121.49234,46.919006,86.953423
1562,121.567749,46.830299,83.246658
1563,121.656151,46.727417,79.540459
1564,121.759399,46.608467,75.835068
1565,121.879478,46.471428,72.130798
1566,122.020485,46.311939,68.381958
1567,122.18264,46.13002,64.63958
1568,122.363663,45.928478,60.992821
1569,122.564606,45.706303,57.426239
1570,122.793747,45.454617,53.823059
1571,123.054848,45.169521,50.153168
1572,123.344246,44.855331,46.495499
1573,123.662163,44.511974,42.849525
1574,124.008331,44.139904,39.213856
1575,124.381973,43.74007,35.586567
1576,124.781906,43.31385,31.965553
1577,125.206512,42.86301,28.348804
1578,125.653885,42.389606,24.734665
1579,126.121918,41.895901,21.122019
1580,126.598022,41.395103,17.584558
1581,127.086433,40.882706,14.072514
1582,127.603294,40.341766,10.456147
1583,128.134796,39.786758,6.821791
1584,128.710983,39.186401,2.961582
1585,121.115288,45.144253,155.907104
1586,121.117073,45.141323,152.164566
1587,121.118706,45.137558,148.509033
1588,121.1203,45.13282,144.938629
1589,121.121964,45.126804,141.369415
1590,121.12384,45.119141,137.736938
1591,121.126045,45.109581,134.081726
1592,121.128708,45.097828,130.425751
1593,121.132019,45.083511,126.769005
1594,121.136147,45.0662,123.11145
1595,121.141342,45.045403,119.453026
1596,121.147865,45.020576,115.793724
1597,121.156006,44.991089,112.133507
1598,121.166153,44.956211,108.472321
1599,121.179039,44.914001,104.725052
1600,121.194977,44.864124,100.954651
1601,121.213852,44.807568,97.306061
1602,121.235695,44.744606,93.806976
1603,121.26268,44.669674,90.228203
1604,121.296127,44.579926,86.515564
1605,121.3358,44.476875,82.838539
1606,121.383026,44.357887,79.160942
1607,121.438942,44.220909,75.482971
1608,121.504791,44.06374,71.804855
1609,121.583046,43.881546,68.081161
1610,121.674004,43.674492,64.362534
1611,121.776543,43.445919,60.737598
1612,121.891396,43.194756,57.191105
1613,122.023422,42.91111,53.606976
1614,122.175003,42.590748,49.955311
1615,122.344185,42.238659,46.314697
1616,122.531235,41.854881,42.68475
1617,122.736084,41.440002,39.064247
1618,122.958389,40.995155,35.451439
1619,123.197472,40.521931,31.844402
1620,123.452438,40.022331,28.241314
1621,123.722145,39.498646,24.640678
1622,124.005356,38.9534,21.041534
1623,124.294395,38.401131,17.517418
1624,124.59182,37.836849,14.018851
1625,124.907425,37.241898,10.416681
1626,125.232811,36.632195,6.796983
1627,125.586472,35.973457,2.952859
1628,121.11496,42.894291,154.768906
1629,121.115929,42.891312,151.068481
1630,121.116432,42.887218,147.453796
1631,121.116516,42.881863,143.922943
1632,121.116211,42.874912,140.392944
1633,121.115509,42.865944,136.800003
1634,121.114449,42.854675,133.184174
1635,121.113068,42.840778,129.567184
1636,121.111397,42.823826,125.948944
1637,121.109497,42.803356,122.329407
1638,121.107422,42.778824,118.708511
1639,121.105255,42.749611,115.086166
1640,121.103088,42.715023,111.462311
1641,121.101013,42.674255,107.836853
1642,121.099144,42.625114,104.125427
1643,121.097672,42.567253,100.390274
1644,121.096809,42.5019,96.775002
1645,121.096718,42.429405,93.307068
1646,121.097633,42.343445,89.759232
1647,121.099907,42.240841,86.077705
1648,121.103851,42.123447,82.43042
1649,121.109886,41.988358,78.781433
1650,121.118469,41.833347,75.130867
1651,121.130096,41.656052,71.478912
1652,121.145599,41.451149,67.78035
1653,121.165367,41.218967,64.08548
1654,121.189438,40.96336,60.482372
1655,121.21817,40.683205,56.955971
1656,121.253098,40.367607,53.3909
1657,121.295158,40.011971,49.75745
1658,121.344131,39.62199,46.133892
1659,121.400307,39.197788,42.519974
1660,121.463852,38.740105,38.914631
1661,121.534798,38.25024,35.316307
1662,121.613037,37.730015,31.723253
1663,121.698349,37.181648,28.13382
1664,121.790405,36.607689,24.546692
1665,121.888794,36.010895,20.96105
1666,121.990768,35.407154,17.450279
1667,122.097198,34.790993,13.965188
1668,122.211563,34.142033,10.377215
1669,122.330849,33.477631,6.772175
1670,122.46196,32.760513,2.944136
1671,121.114624,40.644329,153.630692
1672,121.114792,40.6413,149.972412
1673,121.114166,40.636875,146.398544
1674,121.11274,40.630905,142.907257
1675,121.110458,40.62302,139.416473
1676,121.107178,40.612747,135.863083
1677,121.102859,40.59977,132.286621
1678,121.09742,40.583721,128.708588
1679,121.090782,40.564144,125.128876
1680,121.082848,40.540516,121.547371
1681,121.073509,40.512241,117.963997
1682,121.06266,40.478638,114.378616
1683,121.050163,40.43895,110.791122
1684,121.035889,40.392303,107.201393
1685,121.019257,40.336227,103.52578
1686,121.000351,40.270386,99.825912
1687,120.979767,40.196236,96.24395
1688,120.957733,40.114204,92.807152
1689,120.932594,40.01722,89.290245
1690,120.903687,39.90176,85.639847
1691,120.871918,39.77002,82.022301
1692,120.836761,39.618828,78.401924
