Label,x,y,z,xNorm,yNorm,zNorm,Area
480,96.777992,50.912193,80.589157,0.073841000000000004,0.99725799999999998,0.0049699999999999996,16.837392
481,96.782578,50.935833,76.025803,0.086633000000000002,0.99622500000000003,0.0055180000000000003,16.78026
482,96.787376,50.961945,71.47068,0.10084,0.99488399999999999,0.0060939999999999996,16.73117
483,96.792397,50.990654,66.922409,0.116524,0.99316499999999996,0.0066950000000000004,16.691348
484,96.797768,51.022972,62.261986,0.13422700000000001,0.990923,0.0073359999999999996,17.525263
485,96.803528,51.059357,57.466511,0.15417400000000001,0.98801099999999997,0.0080210000000000004,17.666366
486,96.80954,51.099327,52.642609,0.17605499999999999,0.98434200000000005,0.0087309999999999992,17.735864
487,96.815781,51.142864,47.812706,0.199791,0.97979300000000003,0.0094599999999999997,17.736803
488,96.822212,51.189903,42.998772,0.22523899999999999,0.97424999999999995,0.010201999999999999,17.674649
489,96.828796,51.240303,38.221622,0.25220100000000001,0.96761299999999995,0.010945,17.556785
490,96.835487,51.293869,33.50029,0.28042299999999998,0.95980500000000002,0.011681,17.391876
491,96.842255,51.350365,28.851627,0.309612,0.95078200000000002,0.012401000000000001,17.189076
492,96.849045,51.409523,24.290001,0.339445,0.94053500000000001,0.013098,16.957397
493,96.855682,51.469578,19.928295,0.36888100000000001,0.92937499999999995,0.013748,15.936051
494,96.862206,51.530987,15.715771,0.39801700000000001,0.91726600000000003,0.014355,16.116089
495,96.868851,51.595875,11.494812,0.42768600000000001,0.90380400000000005,0.014937000000000001,16.328154
496,96.875633,51.664349,7.264346,0.45768999999999999,0.88897700000000002,0.015491,16.574909
497,96.882523,51.736492,3.023301,0.487817,0.87279899999999999,0.016008999999999999,16.859057
498,76.113937,48.971184,157.849091,-1.0,-8.2000000000000001e-05,0.00021599999999999999,13.844966
499,76.113464,48.972923,154.047958,-1.0,0.00010399999999999999,3.1999999999999999e-05,13.529374
500,76.113693,48.97567,150.334015,-1.0,0.00038200000000000002,-0.00015799999999999999,13.22053
501,76.114609,48.97958,146.70549,-1.0,0.00076099999999999996,-0.00034699999999999998,12.918368
502,76.116226,48.984962,143.08548,-0.99999899999999997,0.0012639999999999999,-0.00054100000000000003,13.163816
503,76.118607,48.992237,139.404388,-0.99999800000000005,0.0019220000000000001,-0.00074600000000000003,13.364011
504,76.121788,49.001732,135.695923,-0.999996,0.0027560000000000002,-0.00095699999999999995,13.367544
505,76.125778,49.013798,131.987442,-0.99999199999999999,0.0037910000000000001,-0.001173,13.371412
506,76.1306,49.028877,128.278976,-0.99998600000000004,0.0050549999999999996,-0.0013929999999999999,13.375763
507,76.136292,49.047493,124.570511,-0.999977,0.0065839999999999996,-0.001616,13.38054
508,76.142868,49.070202,120.862083,-0.99996300000000005,0.0084150000000000006,-0.001838,13.385796
509,76.15036,49.097672,117.153702,-0.999942,0.010592000000000001,-0.0020600000000000002,13.391597
510,76.158791,49.130642,113.445389,-0.99991099999999999,0.013165,-0.0022729999999999998,13.39801
511,76.168182,49.169971,109.737167,-0.99986600000000003,0.01619,-0.0024759999999999999,13.405024
512,76.178551,49.216633,106.029053,-0.99980199999999997,0.019730000000000001,-0.0026610000000000002,13.412797
513,76.190125,49.272804,102.259537,-0.99970899999999996,0.023935999999999999,-0.0028170000000000001,13.867138
514,76.202705,49.338837,98.49118,-0.99958000000000002,0.028823000000000001,-0.002931,13.424255
515,76.215866,49.413696,94.845009,-0.99940700000000005,0.034299000000000003,-0.0029819999999999998,13.003608
516,76.229919,49.500587,91.218422,-0.99917199999999995,0.040585000000000003,-0.002954,13.3063
517,76.245163,49.603371,87.526756,-0.99884600000000001,0.047940999999999998,-0.0028170000000000001,13.503298
518,76.261436,49.723484,83.810349,-0.99840200000000001,0.056446999999999997,-0.002532,13.518069
519,76.278564,49.86261,80.094727,-0.99780500000000005,0.066195000000000004,-0.0020479999999999999,13.53512
520,76.29644,50.023308,76.380043,-0.997004,0.077335000000000001,-0.00131,13.555113
521,76.314957,50.208324,72.666481,-0.99594000000000005,0.090019000000000002,-0.00024499999999999999,13.57886
522,76.333939,50.420616,68.954239,-0.99453400000000003,0.104403,0.001242,13.607544
523,76.353485,50.667694,65.183838,-0.99265599999999998,0.12093,0.0032810000000000001,14.082504
524,76.373062,50.949524,61.406799,-0.99020200000000003,0.139512,0.0059769999999999997,13.74951
525,76.391861,51.260765,57.726154,-0.98712,0.15970899999999999,0.0093539999999999995,13.483686
526,76.409637,51.602882,54.125652,-0.98329599999999995,0.18151200000000001,0.013479,13.287041
527,76.426559,51.987919,50.498703,-0.97847300000000004,0.20554,0.018549,13.842346
528,76.442375,52.421349,46.814178,-0.972418,0.231934,0.024693,13.91633
529,76.45639,52.89743,43.139248,-0.965059,0.26009300000000002,0.031833,14.013762
530,76.468216,53.416004,39.473145,-0.95627200000000001,0.289742,0.039919000000000003,14.141343
531,76.477554,53.976173,35.814301,-0.94597600000000004,0.32053799999999999,0.048836999999999998,14.304354
532,76.484138,54.576294,32.160717,-0.93414399999999997,0.35208200000000001,0.058427,14.50639
533,76.487755,55.214088,28.510302,-0.92081000000000002,0.38395099999999999,0.068487000000000006,14.749189
534,76.488281,55.886738,24.861174,-0.90607000000000004,0.41572500000000001,0.078795000000000004,15.03268
535,76.485657,56.591045,21.211887,-0.89007999999999998,0.44700600000000001,0.089126999999999998,15.355097
536,76.480064,57.305973,17.64629,-0.87344599999999994,0.47674100000000003,0.099046999999999996,14.97602
537,76.47155,58.036976,14.117165,-0.85619400000000001,0.50512599999999996,0.108533,15.748987
538,76.459839,58.809425,10.486486,-0.83786300000000002,0.53301600000000005,0.117815,16.639323
539,76.444763,59.624454,6.741488,-0.81857000000000002,0.56023999999999996,0.12678500000000001,17.656811
540,76.426147,60.483223,2.869407,-0.79844899999999996,0.58665199999999995,0.13534499999999999,18.812151
541,76.113846,45.371193,156.03186,-1.0,-0.000106,0.00026499999999999999,13.570421
542,76.113037,45.372913,152.305939,-1.0,3.8999999999999999e-05,0.00016699999999999999,13.262435
543,76.112579,45.37561,148.665085,-1.0,0.00027300000000000002,8.2000000000000001e-05,12.961115
544,76.112427,45.379448,145.107544,-1.0,0.00060599999999999998,8.3592999999999997e-06,12.666345
545,76.112503,45.384724,141.557922,-0.99999899999999997,0.001057,-5.0000000000000002e-05,12.908673
546,76.112778,45.391846,137.947937,-0.99999899999999997,0.0016590000000000001,-9.6000000000000002e-05,13.106767
547,76.11319,45.401146,134.310562,-0.99999700000000002,0.002434,-0.000122,13.11224
548,76.11367,45.412956,130.672592,-0.99999400000000005,0.0034060000000000002,-0.00012300000000000001,13.118226
549,76.114128,45.427731,127.033981,-0.99998900000000002,0.004607,-9.7999999999999997e-05,13.124882
550,76.114479,45.445953,123.394691,-0.99998200000000004,0.0060679999999999996,-3.8999999999999999e-05,13.132175
551,76.114594,45.468193,119.754662,-0.999969,0.0078289999999999992,6.2000000000000003e-05,13.140216
552,76.114342,45.495094,116.113846,-0.99995100000000003,0.0099360000000000004,0.00020900000000000001,13.149063
553,76.113564,45.527397,112.472153,-0.99992300000000001,0.012437,0.00041899999999999999,13.158768
554,76.112076,45.565926,108.829544,-0.99988100000000002,0.015389,0.00069700000000000003,13.169443
555,76.109657,45.611641,105.185936,-0.99982199999999999,0.018859000000000001,0.001062,13.181251
556,76.105972,45.666679,101.480705,-0.99973400000000001,0.022995000000000002,0.0015449999999999999,13.632564
557,76.100784,45.7314,97.775223,-0.99961100000000003,0.027813000000000001,0.0021570000000000001,13.202342
558,76.093979,45.804771,94.188423,-0.999444,0.033225999999999999,0.0029069999999999999,12.793962
559,76.085037,45.88995,90.619293,-0.99921400000000005,0.039456999999999999,0.003836,13.097759
560,76.073303,45.990723,86.984314,-0.99889300000000003,0.046767000000000003,0.0050109999999999998,13.298468
561,76.058289,46.10849,83.322983,-0.99845200000000001,0.055233999999999998,0.0064790000000000004,13.32062
562,76.039444,46.244923,79.660217,-0.99785400000000002,0.064957000000000001,0.008293,13.34577
563,76.01609,46.402519,75.995964,-0.99704599999999999,0.076083999999999999,0.010522999999999999,13.374745
564,75.98745,46.583988,72.330185,-0.99596399999999996,0.088770000000000002,0.013251000000000001,13.408395
565,75.952675,46.792229,68.662857,-0.99452600000000002,0.103171,0.016573000000000001,13.447975
566,75.910065,47.034618,64.934898,-0.99259200000000003,0.11973,0.020655,13.930351
567,75.859177,47.311115,61.197048,-0.99005200000000004,0.13836300000000001,0.025561,13.614823
568,75.800583,47.616505,57.551155,-0.98684700000000003,0.158614,0.031227999999999999,13.36594
569,75.733749,47.952213,53.981247,-0.98285800000000001,0.18047299999999999,0.037684000000000002,13.185849
570,75.655952,48.330063,50.381592,-0.97781399999999996,0.20455200000000001,0.045145999999999999,13.75344
571,75.565659,48.755432,46.721256,-0.97147700000000003,0.23097400000000001,0.053703000000000001,13.844604
572,75.463623,49.222687,43.066936,-0.96377599999999997,0.25913000000000003,0.063153000000000001,13.959838
573,75.349609,49.731686,39.418037,-0.95459400000000005,0.28873199999999999,0.073375999999999997,14.105558
574,75.223541,50.281536,35.773254,-0.94386400000000004,0.31942700000000002,0.084190000000000001,14.286752
575,75.085602,50.87064,32.13089,-0.93157500000000004,0.35081400000000001,0.095380999999999994,14.506722
576,74.936172,51.49675,28.489202,-0.91778400000000004,0.38247100000000001,0.106713,14.766881
577,74.775795,52.157124,24.846668,-0.90261100000000005,0.41398400000000002,0.117946,15.066843
578,74.605194,52.848595,21.202215,-0.88622699999999999,0.444967,0.12886300000000001,15.404593
579,74.429565,53.550522,17.639992,-0.86926300000000001,0.47439100000000001,0.13905000000000001,15.03626
580,74.24762,54.268257,14.113172,-0.85174700000000003,0.50246000000000002,0.14852799999999999,15.822687
581,74.053085,55.026711,10.484101,-0.83321100000000003,0.53003100000000003,0.15756600000000001,16.726178
582,73.845543,55.827003,6.740233,-0.81377500000000003,0.55694699999999997,0.166074,17.756371
583,73.62455,56.670265,2.869015,-0.79357599999999995,0.583067,0.173982,18.92386
584,76.113739,41.771198,154.214661,-1.0,-0.00013200000000000001,0.00031599999999999998,13.295887
585,76.112602,41.772896,150.563919,-1.0,-2.9e-05,0.00030899999999999998,12.995513
586,76.111465,41.775555,146.99614,-1.0,0.00015699999999999999,0.00033,12.701687
587,76.110229,41.779312,143.509613,-1.0,0.00043899999999999999,0.00037800000000000003,12.414334
588,76.10878,41.784485,140.03038,-1.0,0.00083799999999999999,0.00045899999999999999,12.653488
589,76.106949,41.791458,136.49147,-0.99999899999999997,0.001384,0.00058100000000000003,12.849539
590,76.104599,41.80056,132.925201,-0.99999700000000002,0.002101,0.00074600000000000003,12.856948
591,76.10157,41.812126,129.357742,-0.99999499999999997,0.0030079999999999998,0.000968,12.865081
592,76.097664,41.826584,125.788994,-0.99999099999999996,0.0041409999999999997,0.001248,12.874005
593,76.092674,41.844418,122.218872,-0.99998299999999996,0.0055329999999999997,0.0016000000000000001,12.883848
594,76.086319,41.866188,118.647247,-0.99997199999999997,0.0072230000000000003,0.0020330000000000001,12.89468
595,76.078323,41.892525,115.073982,-0.99995400000000001,0.0092560000000000003,0.0025639999999999999,12.906577
596,76.068344,41.924145,111.498932,-0.99992700000000001,0.011684,0.0032100000000000002,12.919642
597,76.055969,41.961876,107.921928,-0.99988600000000005,0.014563,0.003986,12.934027
598,76.040764,42.006645,104.342812,-0.99982700000000002,0.017957999999999998,0.0049189999999999998,12.949914
599,76.02182,42.060562,100.701874,-0.99973900000000004,0.022020000000000001,0.0060590000000000001,13.398285
600,75.998871,42.123962,97.059273,-0.999614,0.026769999999999999,0.0074190000000000002,12.980778
601,75.972084,42.195847,93.531853,-0.999444,0.032120999999999997,0.0089910000000000007,12.584784
602,75.940155,42.279312,90.020157,-0.99920799999999999,0.038295000000000003,0.010846,12.889848
603,75.901443,42.378067,86.441872,-0.99887599999999999,0.045553999999999997,0.013084999999999999,13.094499
604,75.855148,42.493492,82.835617,-0.99841800000000003,0.053981000000000001,0.015761000000000001,13.124279
605,75.800339,42.627235,79.225708,-0.99779099999999998,0.063674999999999995,0.018929999999999999,13.157907
606,75.735733,42.781731,75.611885,-0.99694199999999999,0.074786000000000005,0.022676999999999999,13.196334
607,75.659943,42.959652,71.993881,-0.99579899999999999,0.087470999999999993,0.027091,13.24047
608,75.571411,43.163841,68.371475,-0.99427299999999996,0.101885,0.032264000000000001,13.291675
609,75.466644,43.401543,64.685959,-0.99221499999999996,0.118469,0.038400999999999998,13.782517
610,75.345284,43.672714,60.987297,-0.989506,0.13713500000000001,0.045519999999999998,13.485471
611,75.209312,43.972244,57.37616,-0.98608300000000004,0.15742300000000001,0.053462999999999997,13.254716
612,75.057877,44.30154,53.836838,-0.981823,0.17931,0.062226999999999998,13.092513
613,74.885345,44.672203,50.264481,-0.97644200000000003,0.203401,0.072039000000000006,13.674403
614,74.688919,45.089516,46.628334,-0.96969499999999997,0.22980800000000001,0.082942000000000002,13.784681
615,74.470856,45.547943,42.994625,-0.96152599999999999,0.25790400000000002,0.094621999999999998,13.919752
616,74.230988,46.047371,39.362938,-0.95183099999999998,0.28739199999999998,0.106882,14.085671
617,73.969521,46.586903,35.732212,-0.94056099999999998,0.317913,0.119481,14.287116
618,73.687073,47.164986,32.10107,-0.927732,0.34906700000000002,0.13215399999999999,14.526963
619,73.384575,47.779419,28.468102,-0.91342699999999999,0.38043700000000003,0.14463500000000001,14.806235
620,73.063301,48.427505,24.832163,-0.897787,0.41161900000000001,0.15667900000000001,15.124207
621,72.724731,49.106144,21.192543,-0.88100500000000004,0.442243,0.16807900000000001,15.478561
622,72.379059,49.795067,17.633694,-0.86373100000000003,0.47130300000000003,0.17844499999999999,15.120702
623,72.023697,50.499535,14.109176,-0.84598600000000002,0.49901800000000002,0.18785299999999999,15.921853
624,71.646332,51.243996,10.481716,-0.82729600000000003,0.52624400000000005,0.19659399999999999,16.839649
625,71.246315,52.029552,6.738977,-0.80778300000000003,0.55283199999999999,0.20460600000000001,17.883588
626,70.82296,52.857307,2.868623,-0.78757699999999997,0.57865599999999995,0.21184800000000001,19.064137
627,76.113647,38.171204,152.39743,-1.0,-0.00015899999999999999,0.00036900000000000002,13.021326
628,76.112167,38.172886,148.821869,-1.0,-0.000101,0.00045600000000000003,12.728633
629,76.110344,38.175495,145.327194,-1.0,3.6999999999999998e-05,0.00058699999999999996,12.442246
630,76.108047,38.179184,141.911652,-1.0,0.00026899999999999998,0.00076300000000000001,12.162325
631,76.105057,38.184246,138.502823,-0.99999899999999997,0.00061399999999999996,0.00098999999999999999,12.398316
632,76.101112,38.191071,135.035019,-0.99999899999999997,0.0011000000000000001,0.0012849999999999999,12.592322
633,76.096001,38.199974,131.539841,-0.99999700000000002,0.001753,0.00165,12.601698
634,76.089462,38.211288,128.042877,-0.99999400000000005,0.0025950000000000001,0.002101,12.611908
635,76.0812,38.225433,124.544014,-0.99999000000000005,0.0036579999999999998,0.0026459999999999999,12.623182
636,76.070862,38.242882,121.04306,-0.99998200000000004,0.0049769999999999997,0.0033029999999999999,12.635588
637,76.058052,38.264183,117.539833,-0.99997000000000003,0.006594,0.0040819999999999997,12.649188
638,76.042313,38.289955,114.034119,-0.99995100000000003,0.0085520000000000006,0.0050090000000000004,12.664167
639,76.023117,38.3209,110.525696,-0.99992199999999998,0.0109,0.0061069999999999996,12.680619
640,75.999863,38.357826,107.014313,-0.99987899999999996,0.013702000000000001,0.0073980000000000001,12.698751
641,75.971863,38.401653,103.49968,-0.99981500000000001,0.017021999999999999,0.0089160000000000003,12.718764
642,75.937675,38.454441,99.923035,-0.999722,0.021010000000000001,0.010734,13.164297
643,75.896942,38.516521,96.343323,-0.999587,0.025687999999999999,0.012864,12.759614
644,75.850189,38.586926,92.875275,-0.99940300000000004,0.030974999999999999,0.01528,12.376143
645,75.79528,38.668674,89.421021,-0.99914800000000004,0.037090999999999999,0.018082999999999998,12.682626
646,75.729584,38.765419,85.899429,-0.99878900000000004,0.044298999999999998,0.021412,12.891438
647,75.652008,38.878502,82.348251,-0.99829000000000001,0.052685000000000003,0.025322000000000001,12.929125
648,75.561226,39.009544,78.791199,-0.99760700000000002,0.062349000000000002,0.029871000000000002,12.971614
649,75.455383,39.160942,75.227798,-0.99668000000000001,0.073441000000000006,0.035159999999999997,13.019937
650,75.332428,39.33532,71.657578,-0.99542900000000001,0.086120000000000002,0.041276,13.075167
651,75.190155,39.535458,68.080078,-0.99375899999999995,0.10054100000000001,0.048318,13.138731
652,75.023224,39.768463,64.437012,-0.991506,0.117143,0.056513000000000001,13.639134
653,74.83139,40.034309,60.777546,-0.98854299999999995,0.135828,0.065836000000000006,13.361603
654,74.618042,40.327984,57.201157,-0.98480500000000004,0.15612999999999999,0.076036999999999993,13.150174
655,74.382004,40.650867,53.692429,-0.98016700000000001,0.17802200000000001,0.087068999999999994,13.007211
656,74.114738,41.014343,50.147369,-0.974333,0.20208899999999999,0.099170999999999995,13.605408
657,73.812187,41.423592,46.535412,-0.96705700000000006,0.22842999999999999,0.11233899999999999,13.736704
658,73.478096,41.873203,42.922318,-0.95830099999999996,0.25641000000000003,0.12614500000000001,13.893592
659,73.112373,42.363045,39.307835,-0.94798300000000002,0.285723,0.140323,14.081775
660,72.715508,42.892269,35.691174,-0.93608100000000005,0.31600400000000001,0.15457499999999999,14.305449
661,72.288536,43.459332,32.071247,-0.92264199999999996,0.34685300000000002,0.16859399999999999,14.567019
662,71.832993,44.062088,28.447004,-0.90777699999999995,0.37786700000000001,0.182093,14.867091
663,71.350815,44.697884,24.817657,-0.89165300000000003,0.40865400000000002,0.194824,15.204489
664,70.844269,45.363686,21.182873,-0.87448000000000004,0.438863,0.20660200000000001,15.576567
665,70.328552,46.039616,17.627396,-0.85691799999999996,0.46751900000000002,0.21706400000000001,15.228909
666,69.799774,46.730816,14.105181,-0.83898700000000004,0.49484699999999998,0.22633600000000001,16.046017
667,69.239578,47.461281,10.47933,-0.82019799999999998,0.521702,0.234738,16.979208
668,68.647087,48.232101,6.737721,-0.80067100000000002,0.54795099999999997,0.242231,18.037883
669,68.021355,49.044346,2.868231,-0.78052999999999995,0.57347400000000004,0.24879799999999999,19.232363
670,76.113541,34.571213,150.580215,-1.0,-0.00018699999999999999,0.00042299999999999998,12.746764
671,76.11174,34.572872,147.079865,-1.0,-0.000176,0.00061200000000000002,12.461684
672,76.10923,34.575436,143.658264,-1.0,-8.6000000000000003e-05,0.00085700000000000001,12.182847
673,76.105858,34.579052,140.313705,-0.99999899999999997,9.2999999999999997e-05,0.0011640000000000001,11.910318
674,76.101334,34.584007,136.975266,-0.99999899999999997,0.00038000000000000002,0.0015430000000000001,12.143148
675,76.095276,34.590683,133.578568,-0.99999800000000005,0.00080400000000000003,0.0020179999999999998,12.33514
676,76.087402,34.599392,130.154465,-0.999996,0.00139,0.002591,12.346389
677,76.077354,34.610455,126.728035,-0.99999199999999999,0.0021619999999999999,0.0032820000000000002,12.358777
678,76.064735,34.624283,123.299026,-0.99998699999999996,0.0031540000000000001,0.0041019999999999997,12.372397
679,76.049057,34.641342,119.867233,-0.999977,0.004398,0.0050730000000000003,12.387342
680,76.029778,34.662174,116.432419,-0.99996300000000005,0.0059369999999999996,0.0062139999999999999,12.403757
681,76.006287,34.687378,112.994263,-0.99994099999999997,0.0078180000000000003,0.0075500000000000003,12.421855
682,75.97789,34.717651,109.552475,-0.99990800000000002,0.01009,0.0091140000000000006,12.441728
683,75.943756,34.75378,106.106705,-0.99985800000000002,0.012812,0.010937000000000001,12.463648
684,75.902969,34.796665,102.656563,-0.99978599999999995,0.016053000000000001,0.013061,12.487837
685,75.853531,34.84832,99.144196,-0.99967899999999998,0.019962000000000001,0.015576,12.930612
686,75.795029,34.909084,95.627373,-0.99952700000000005,0.024566000000000001,0.018501,12.538863
687,75.728302,34.978001,92.218689,-0.99931899999999996,0.029789,0.021784999999999999,12.167985
688,75.650391,35.058033,88.821884,-0.99902999999999997,0.035846999999999997,0.025562000000000001,12.476092
689,75.557724,35.152763,85.356987,-0.99862399999999996,0.043003,0.030003999999999999,12.689322
690,75.44886,35.263508,81.860886,-0.998062,0.051344000000000001,0.03517,12.735196
691,75.322113,35.391853,78.356689,-0.99729199999999996,0.060976000000000002,0.041127999999999998,12.78693
692,75.175034,35.540154,74.843719,-0.99624699999999999,0.072049000000000002,0.047975999999999998,12.845663
693,75.004921,35.710983,71.321289,-0.99483999999999995,0.084719000000000003,0.055813000000000001,12.91259
694,74.808891,35.907074,67.788696,-0.99296600000000002,0.099140000000000006,0.064731999999999998,12.989303
695,74.579803,36.135387,64.18808,-0.99044399999999999,0.115747,0.074983999999999995,13.500377
696,74.317497,36.395908,60.567787,-0.98714000000000002,0.134438,0.086495000000000002,13.243408
697,74.026764,36.683727,57.026157,-0.98299099999999995,0.15473799999999999,0.098919999999999994,13.052503
698,73.706131,37.000198,53.548019,-0.97787000000000002,0.17660300000000001,0.112167,12.930098
699,73.344131,37.356487,50.030258,-0.971472,0.20061100000000001,0.12648400000000001,13.546619
700,72.935463,37.757675,46.44249,-0.96355000000000002,0.22684499999999999,0.141817,13.700802
701,72.485336,38.198463,42.849998,-0.954098,0.25465700000000002,0.15762699999999999,13.881471
702,71.993759,38.678726,39.252731,-0.94306100000000004,0.28373199999999998,0.17358699999999999,14.093885
703,71.461494,39.197636,35.650131,-0.93045,0.31370599999999998,0.18934200000000001,14.341684
704,70.889999,39.753681,32.04142,-0.91634599999999999,0.34418700000000002,0.20455899999999999,14.626761
705,70.281395,40.344757,28.425905,-0.90089200000000003,0.37478400000000001,0.21893299999999999,14.949178
706,69.638321,40.968269,24.803154,-0.88427800000000001,0.40512199999999998,0.23222599999999999,15.307344
707,68.963806,41.621239,21.173199,-0.86672800000000005,0.43487199999999998,0.24427399999999999,15.698222
708,68.278053,42.284161,17.621096,-0.84891300000000003,0.46308500000000002,0.25475199999999998,15.360408
709,67.575851,42.962097,14.101187,-0.83084000000000002,0.48999999999999999,0.26382800000000001,16.194618
710,66.832832,43.678566,10.476947,-0.81200700000000003,0.51646800000000004,0.27185599999999999,17.144263
711,66.047859,44.434647,6.736466,-0.79252800000000001,0.54236700000000004,0.27881299999999998,18.218604
712,65.219765,45.231392,2.867839,-0.77252100000000001,0.56758600000000003,0.28470699999999999,19.427811
713,77.488388,32.771252,149.49649,-3.6000000000000001e-05,-1.0,-0.00034099999999999999,10.593642
714,77.486099,32.77298,145.691742,-0.000173,-1.0,-0.00056899999999999995,10.332177
715,77.482689,32.77562,141.980911,-0.00044900000000000002,-1.0,-0.00085700000000000001,10.076674
716,77.477829,32.779419,138.317047,-0.00088699999999999998,-0.99999899999999997,-0.0012149999999999999,10.073023
717,77.471062,32.784744,134.624359,-0.001524,-0.99999700000000002,-0.0016590000000000001,10.234095
718,77.461906,32.791939,130.90239,-0.0023969999999999998,-0.99999499999999997,-0.002199,10.232326
719,77.449875,32.801376,127.180771,-0.0035409999999999999,-0.99999000000000005,-0.0028519999999999999,10.230168
720,77.434402,32.813496,123.459541,-0.0050000000000000001,-0.99998100000000001,-0.0036250000000000002,10.227635
721,77.414795,32.8288,119.73877,-0.0068269999999999997,-0.99996600000000002,-0.0045389999999999996,10.224636
722,77.390282,32.847878,116.018509,-0.0090760000000000007,-0.99994300000000003,-0.0056109999999999997,10.221202
723,77.359985,32.871399,112.298828,-0.011814,-0.99990699999999999,-0.006862,10.21726
724,77.322876,32.900127,108.579819,-0.015115999999999999,-0.99985100000000005,-0.0083129999999999992,10.212774
725,77.277802,32.934933,104.861595,-0.019066,-0.99976799999999999,-0.0099869999999999994,10.207726
726,77.222244,32.97773,101.077194,-0.023861,-0.99964399999999998,-0.011950000000000001,10.570291
727,77.155556,33.02898,97.290169,-0.029536,-0.99946299999999999,-0.014196,10.216043
728,77.078598,33.087994,93.627663,-0.035996,-0.99921300000000002,-0.016663000000000001,9.880785
729,76.98941,33.15625,90.040703,-0.043385,-0.99887000000000004,-0.019382,9.795987
730,76.8825,33.237907,86.395164,-0.052130000000000003,-0.99838800000000005,-0.022466,10.197118
731,76.754532,33.335484,82.677292,-0.062468000000000003,-0.99770999999999999,-0.025947999999999999,10.188938
732,76.604614,33.449608,78.962067,-0.074431999999999998,-0.99678199999999995,-0.029756999999999999,10.180938
733,76.429749,33.58252,75.249969,-0.088214000000000001,-0.99552600000000002,-0.033862000000000003,10.173606
734,76.222229,33.740005,71.470413,-0.10435899999999999,-0.99380299999999999,-0.038283999999999999,10.557978
735,75.981331,33.922565,67.678421,-0.122853,-0.99149900000000002,-0.042856999999999999,10.256151
736,75.711655,34.126678,63.992382,-0.143259,-0.98855499999999996,-0.047285000000000001,10.000121
737,75.41156,34.353535,60.397305,-0.16561699999999999,-0.98485,-0.051396999999999998,9.790873
738,75.069534,34.611805,56.784935,-0.190661,-0.98010900000000001,-0.055087999999999998,10.146049
739,74.679466,34.906059,53.121552,-0.218664,-0.97406899999999996,-0.058105999999999998,10.143018
740,74.245369,35.233204,49.474556,-0.249109,-0.96660999999999997,-0.060085,10.151041
741,73.766472,35.593781,45.844063,-0.28179700000000002,-0.95754899999999998,-0.060747000000000002,10.175755
742,73.242805,35.987755,42.229115,-0.31642700000000001,-0.94672599999999996,-0.059863,10.2223
743,72.675125,36.414513,38.627953,-0.352601,-0.93401999999999996,-0.057272000000000003,10.294894
744,72.064911,36.87291,35.038345,-0.38984400000000002,-0.91935999999999996,-0.052912000000000001,10.396822
745,71.414352,37.361313,31.457916,-0.42762600000000001,-0.90274200000000004,-0.046823999999999998,10.530289
746,70.726105,37.877701,27.884409,-0.465393,-0.88423799999999997,-0.039142000000000003,10.696456
747,70.003265,38.419739,24.315929,-0.50260400000000005,-0.86399300000000001,-0.030084,10.895398
748,69.249214,38.984901,20.751081,-0.53876000000000002,-0.84222399999999997,-0.019921000000000001,11.126254
749,68.485558,39.556995,17.26893,-0.57266700000000004,-0.81973700000000005,-0.009214,10.87019
750,67.705429,40.141193,13.820229,-0.60458299999999998,-0.79654000000000003,0.001884,11.457287
751,66.88147,40.757973,10.270594,-0.63544900000000004,-0.77202400000000004,0.013540999999999999,12.132768
752,66.033661,41.392372,6.696603,-0.66434599999999999,-0.74699800000000005,0.025274000000000001,12.288132
753,65.118439,42.076965,2.91202,-0.69251799999999997,-0.72042700000000004,0.037472999999999999,14.399579
754,80.23838,32.771152,149.49649,-3.4999999999999997e-05,-1.0,-0.00029,10.593642
755,80.236038,32.772499,145.691742,-0.000173,-1.0,-0.00042099999999999999,10.332176
756,80.232544,32.774384,141.980911,-0.00044900000000000002,-1.0,-0.00059500000000000004,10.076637
757,80.227554,32.776978,138.317047,-0.00088699999999999998,-0.99999899999999997,-0.00082100000000000001,10.073005
758,80.220596,32.780552,134.624359,-0.001524,-0.99999800000000005,-0.001106,10.234087
759,80.211182,32.785351,130.902405,-0.0023969999999999998,-0.999996,-0.001462,10.232312
760,80.198837,32.791641,127.180786,-0.0035409999999999999,-0.99999199999999999,-0.0018979999999999999,10.230121
761,80.182961,32.799747,123.459564,-0.0050010000000000002,-0.99998500000000001,-0.0024220000000000001,10.227573
762,80.162865,32.81004,119.738777,-0.0068259999999999996,-0.99997199999999997,-0.0030460000000000001,10.224575
763,80.137764,32.822945,116.018517,-0.0090749999999999997,-0.99995199999999995,-0.0037820000000000002,10.22109
764,80.106766,32.838947,112.298836,-0.011813000000000001,-0.999919,-0.004646,10.217116
765,80.06884,32.858616,108.579834,-0.015115,-0.99987000000000004,-0.0056509999999999998,10.212559
766,80.022797,32.882587,104.861618,-0.019066,-0.99979499999999999,-0.0068129999999999996,10.207443
767,79.966087,32.912231,101.077217,-0.023862999999999999,-0.99968199999999996,-0.008175,10.5699
768,79.898064,32.947933,97.290184,-0.029538999999999999,-0.99951599999999996,-0.0097310000000000001,10.215473
