ITEM NAME,VARIABLE,MIN,MAX,AVG,RMS,STDDEV
0,Ux,-2.75799822,1.19623748,-0.275346707,0.70455263,0.648520315
0,Uy,-1.37338687,2.90831798,0.411787563,0.903188148,0.803853116
0,Uz,-3.35106137,1.89621951,-0.151734573,0.786925153,0.772157896
0,UMag,0.100091314,4.326732089,1.174234616,1.389746176,0.743348843
0,p,-71.42258,-20.6011708,-40.30557571,41.84899318,11.2604972
1,Ux,-3.25345361,1.20915369,-0.466853439,0.916735614,0.788956306
1,Uy,-1.27009264,2.88489786,0.473276939,0.995261167,0.875530541
1,Uz,-3.64931153,4.07192586,0.244730611,1.201365356,1.176174156
1,UMag,0.055778301,5.861169165,1.560192399,1.809482714,0.916530071
1,p,-73.4606777,-20.1410396,-41.20519713,42.70694002,11.22561603
2,Ux,-3.50380002,2.20023083,-0.300923451,1.210812469,1.1728222
2,Uy,-2.57296961,3.36883626,0.230244373,1.115671077,1.091654469
2,Uz,-3.10970499,6.05340528,1.033430009,2.041788912,1.760944172
2,UMag,0.167898074,6.686057352,2.270425763,2.622916458,1.313338342
2,p,-89.8237475,-20.8651322,-43.3640391,45.14861645,12.5681216
3,Ux,-3.22830612,3.18776619,0.063497996,1.110193048,1.108375662
3,Uy,-2.68089308,2.8711995,-0.217773128,0.958512746,0.933446062
3,Uz,-2.3156452,4.93947533,0.960481935,1.783934982,1.50329587
3,UMag,0.046686081,5.349938141,2.019975469,2.309480311,1.119552774
3,p,-112.487745,-20.0976028,-46.04133603,48.58896572,15.52684665
4,Ux,-5.29789712,3.43842363,0.162364968,1.455045017,1.445957682
4,Uy,-2.97135905,3.85911454,-0.279628523,1.129064949,1.093890099
4,Uz,-4.07278421,5.3511869,1.305120543,2.523134586,2.159367618
4,UMag,0.163351055,7.101334112,2.77155214,3.123804059,1.441058825
4,p,-108.730534,-17.8361528,-46.79381883,49.29205819,15.49340244
5,Ux,-3.44783435,2.33427938,0.218786923,1.032276543,1.008824635
5,Uy,-1.90834397,2.01530479,-0.252363146,0.752581384,0.709007462
5,Uz,-1.79886969,3.62426614,0.705418679,1.465266297,1.284285719
5,UMag,0.132047102,5.339957799,1.698362515,1.943959598,0.945803197
5,p,-111.800002,-19.4807913,-47.05138506,49.48701057,15.33399422
6,Ux,-3.54977783,2.89906687,0.309235994,1.29948032,1.262149833
6,Uy,-2.22470911,1.78155728,-0.322507172,0.865728034,0.80341406
6,Uz,-3.28056035,6.03916778,1.384411674,2.470719965,2.046426511
6,UMag,0.119403043,6.738599325,2.538191635,2.922771164,1.449197882
6,p,-110.841322,-22.82776,-47.42772604,49.76951207,15.08691932
7,Ux,-5.61813221,3.67058138,-0.045206165,1.679675121,1.67906668
7,Uy,-2.02360723,2.98875628,-0.044826982,0.941065659,0.939997402
7,Uz,-4.25027543,7.14236744,1.503374654,2.511727849,2.012123614
7,UMag,0.078794336,7.59466565,2.808851016,3.164757475,1.458096653
7,p,-109.084916,-21.3596427,-46.95245893,49.30495094,15.04808252
8,Ux,-5.33352983,3.59994966,0.019170683,1.675555779,1.675446106
8,Uy,-1.84636893,2.56931456,-0.064410101,0.823809655,0.821287822
8,Uz,-3.96869643,6.48508221,1.261764406,1.980339894,1.526334393
8,UMag,0.050917651,6.536630938,2.36439982,2.721744957,1.348150252
8,p,-98.2594393,-18.5624667,-47.02119802,49.07077429,14.0338101
9,Ux,-4.54805085,4.11927853,0.364339513,1.722496001,1.683522851
9,Uy,-1.75760761,1.90258516,-0.170771005,0.734428198,0.714298287
9,Uz,-2.76878223,6.27754068,1.306678883,2.068197248,1.603131359
9,UMag,0.084854198,6.416385861,2.427099565,2.789949302,1.375865113
9,p,-85.7888627,-20.5046057,-46.67616176,48.32046443,12.49812811
10,Ux,-4.53222076,2.8941342,0.00652381,1.375996398,1.375980933
10,Uy,-1.22962442,1.8381474,-0.025028274,0.584347428,0.583811187
10,Uz,-2.31077317,4.16953236,0.776237134,1.588708124,1.38616356
10,UMag,0.157344011,6.199801389,1.846336442,2.181472326,1.161836155
10,p,-81.2304462,-22.8662529,-45.78286853,47.0403806,10.80399726
11,Ux,-5.62275195,4.26571028,0.40580729,1.721718333,1.673210824
11,Uy,-1.56987011,1.86266668,-0.169745215,0.613178078,0.589214661
11,Uz,-2.29892927,5.31365024,0.793244739,1.552660754,1.334735255
11,UMag,0.150784415,7.387899123,2.072075834,2.398136108,1.207293887
11,p,-80.4126834,-23.0054364,-45.42551901,46.34672802,9.194640874
12,Ux,-5.04422038,5.1227805,0.727962785,1.856418386,1.707735168
12,Uy,-1.50487216,1.24592351,-0.148144684,0.427927835,0.401466542
12,Uz,-2.49132092,6.07147078,0.675059587,1.587854434,1.437211278
12,UMag,0.146770995,6.828021509,2.122131385,2.480059104,1.283452975
12,p,-77.4731635,-24.4591421,-45.00547986,45.79971584,8.492393854
13,Ux,-2.1700319,1.98941237,0.163369007,0.62635927,0.604678843
13,Uy,-0.739668795,0.85279867,-0.070844488,0.25247198,0.242328618
13,Uz,-1.93173676,4.29454345,0.33312392,1.112592042,1.06155052
13,UMag,0.04285856,4.506215382,1.013195622,1.301510311,0.816923326
13,p,-71.2566005,-26.4916123,-44.4763939,45.18526443,7.972358919
14,Ux,-5.17803266,3.2298431,0.324374637,1.306921532,1.266027246
14,Uy,-0.607569198,1.38727076,0.022116171,0.332850212,0.332114647
14,Uz,-2.12341992,4.76709838,0.769797929,1.668395851,1.480187779
14,UMag,0.092282992,5.495141767,1.810399736,2.145315331,1.151012887
14,p,-69.6452495,-28.7156315,-43.86822079,44.39163358,6.796788702
15,Ux,-4.90286519,2.65459945,0.544497834,1.224431912,1.096702154
15,Uy,-0.558516565,0.993169282,-0.115977828,0.260426786,0.233176444
15,Uz,-1.23637424,4.1721693,0.806099728,1.385581897,1.126960701
15,UMag,0.037544619,5.003222575,1.608742559,1.867322364,0.948071827
15,p,-64.7854605,-31.2450039,-43.54768962,44.00332681,6.315971771
16,Ux,-2.9063556,1.34042125,0.126963988,0.66469538,0.652456967
16,Uy,-0.223956084,0.498953225,-0.018395448,0.1139843,0.112490124
16,Uz,-0.530806635,2.13410983,0.351207242,0.597262282,0.483089751
16,UMag,0.001991858,2.984752977,0.736781881,0.900852154,0.518350328
16,p,-63.6821141,-32.5760758,-43.07846078,43.5109674,6.119681468
17,Ux,-2.85564808,3.03904216,0.476315302,1.234996308,1.139447065
17,Uy,-0.392139835,0.413021515,-0.047968298,0.16158089,0.154296554
17,Uz,-2.17254788,3.22799162,0.690064205,1.199525303,0.981158676
17,UMag,0.07371664,3.58292369,1.529662344,1.729215203,0.806423171
17,p,-61.6148644,-32.9126913,-43.26139523,43.65987085,5.8852362
18,Ux,-4.06009154,2.61065158,0.0596862,1.308188654,1.306826351
18,Uy,-0.336060153,0.533923916,0.010822167,0.162026535,0.161664711
18,Uz,-2.88874189,3.42769367,0.643808854,1.180400647,0.98937144
18,UMag,0.112373378,4.091084425,1.60820887,1.769450717,0.737983786
18,p,-61.088832,-32.4607576,-43.73946993,44.14412696,5.963448319
19,Ux,-2.75242808,2.00855756,0.033168517,0.790392192,0.789695933
19,Uy,-0.24978997,0.329583042,0.002331387,0.102658862,0.102632385
19,Uz,-1.85228562,2.90558522,0.502703103,0.845408988,0.679710193
19,UMag,0.058240107,2.918623597,1.018737559,1.161884252,0.558702786
19,p,-59.7534662,-32.7621736,-44.50510025,44.91971972,6.089110891
20,Ux,-3.50118571,3.24474918,0.677443673,1.452817271,1.285203523
20,Uy,-0.267658599,0.529068773,0.074060645,0.168926994,0.151826711
20,Uz,-1.97952269,2.80926153,0.649249561,1.102798757,0.891425884
20,UMag,0.135741677,3.535359706,1.665379196,1.831769487,0.762818188
20,p,-59.3725955,-34.4576299,-44.19379942,44.56570919,5.745478948
21,Ux,-3.50855769,2.84400416,0.233451776,1.346464022,1.326071503
21,Uy,-0.152312705,0.328768621,0.032513116,0.107366519,0.102325299
21,Uz,-2.66308584,2.2009624,0.446683975,1.070528851,0.972885115
21,UMag,0.13153463,3.548011414,1.545135113,1.723521092,0.763598346
21,p,-57.9694976,-32.6061432,-44.24042972,44.5803733,5.494912358
22,Ux,-3.65511511,2.13515794,0.023126457,1.22557687,1.225358654
22,Uy,-0.096521354,0.275111032,0.034697746,0.085283362,0.077905829
22,Uz,-2.05417877,1.79907265,0.46844303,1.058649302,0.949367933
22,UMag,0.09948325,3.886627455,1.487565176,1.62174297,0.645910293
22,p,-56.8623467,-32.0154659,-44.45254471,44.78230049,5.424546646
23,Ux,-3.50457888,1.43941393,0.035802705,0.951668688,0.950994983
23,Uy,-0.073808407,0.20826859,0.028585479,0.056155762,0.048335701
23,Uz,-1.90701042,3.34126107,0.546838582,1.063701036,0.912374626
23,UMag,0.032597949,3.8415813,1.250492296,1.428386031,0.690330119
23,p,-62.7654461,-33.7554806,-44.73952374,45.06235048,5.384277683
24,Ux,-2.46325828,1.69327667,0.224030017,0.727175113,0.691805027
24,Uy,-0.082516829,0.131163774,0.011091134,0.035289624,0.033501408
24,Uz,-2.01065363,3.28268423,0.391321962,0.889880504,0.799221141
24,UMag,0.035632716,4.049921481,0.975767082,1.149746195,0.608107651
24,p,-65.5805468,-35.3183241,-44.65112209,45.00586743,5.639627542
25,Ux,-1.91533972,1.86357027,3.04E-04,0.592309035,0.592308957
25,Uy,-0.05397134,0.10385643,0.016772792,0.02819378,0.022661922
25,Uz,-0.838084239,2.73520427,0.472844783,0.80504477,0.651548075
25,UMag,0.031977389,3.340668884,0.825352486,0.999860973,0.564371542
25,p,-64.3792383,-33.1885279,-44.24112197,44.59789552,5.629867786
26,Ux,-1.52932075,2.74053124,0.285640928,0.714435294,0.654848875
26,Uy,-0.067575072,0.060110253,-0.001226769,0.019909908,0.019872078
26,Uz,-1.77969182,2.82059692,0.565018208,0.907928541,0.710695899
26,UMag,0.029467898,2.857074909,0.954894569,1.155486231,0.650634146
26,p,-62.4660275,-33.8329102,-44.30892643,44.64334336,5.454094355
27,Ux,-1.14558982,2.84168706,0.440990153,0.740987446,0.595474668
27,Uy,-0.075573681,0.04046339,-0.011928993,0.021326787,0.017678545
27,Uz,-0.371486056,2.99543204,0.491775433,0.771892234,0.594957599
27,UMag,0.007130838,3.159433232,0.860921565,1.070203181,0.63572707
27,p,-57.2490153,-35.9240213,-44.32318155,44.61158184,5.064465598
28,Ux,-0.328423609,0.714761335,0.105865264,0.219868696,0.19270389
28,Uy,-0.024002562,0.023217866,-0.002052968,0.006746388,0.006426436
28,Uz,-0.433772535,1.17605871,0.086794369,0.230909416,0.213976391
28,UMag,0.002899034,1.298675469,0.235346454,0.318915217,0.215218406
28,p,-61.0468912,-35.780314,-44.67438806,44.97057918,5.152867461
29,Ux,-3.01400526,3.31511353,0.067082576,1.247793029,1.245988511
29,Uy,-0.156956433,0.482537377,0.070584796,0.126075124,0.104463981
29,Uz,-1.43600002,2.55416907,0.723318285,1.04017699,0.747515104
29,UMag,0.143706163,3.69253105,1.446227509,1.629371213,0.750517517
29,p,-58.7903277,-35.821906,-44.4153208,44.6829886,4.883518084
30,Ux,-3.06544922,2.71750416,0.254380898,1.049095637,1.017787804
30,Uy,-0.03920272,0.213373666,0.048366811,0.065738158,0.044521422
30,Uz,-1.10423608,2.49166432,0.706410133,0.976430714,0.674093215
30,UMag,0.068907875,3.622753252,1.255294766,1.434691639,0.694676292
30,p,-59.3078356,-36.5197238,-44.49794049,44.74099799,4.657273202
31,Ux,-3.91922774,1.91486468,-0.663331448,1.484523019,1.328081316
31,Uy,-0.141897894,0.239417662,0.042578991,0.078723324,0.066214736
31,Uz,-1.00206458,3.43109784,0.972504577,1.270316014,0.817274509
31,UMag,0.253419003,4.042864396,1.740509299,1.955430574,0.891255356
31,p,-59.7443195,-36.2690425,-44.50775304,44.7496869,4.646977245
32,Ux,-3.94422946,1.90255202,-0.645796248,1.33245908,1.165501783
32,Uy,-0.16737045,0.27326894,0.046978826,0.07624666,0.0600545
32,Uz,-0.499607589,3.00733862,1.253368798,1.470109825,0.768303035
32,UMag,0.056329742,4.154225416,1.824747561,1.985568848,0.782802652
32,p,-61.6191444,-34.3268223,-44.80288266,45.04876287,4.700291629
33,Ux,-2.94394692,1.48716529,-0.28184364,0.989548769,0.94856256
33,Uy,-0.037129956,0.168786079,0.047218013,0.060751701,0.038226017
33,Uz,-0.47398446,2.96628751,1.160579512,1.318643954,0.626000858
33,UMag,0.129458261,3.577176664,1.532250368,1.649763442,0.611496709
33,p,-62.28225,-32.1728714,-44.86471372,45.08598463,4.461330821
34,Ux,-2.76339243,1.07714301,-0.160415049,0.823519275,0.807744395
34,Uy,-0.109965545,0.192885185,0.042071304,0.055681979,0.036475857
34,Uz,-0.46146,3.0472992,1.055407204,1.217777457,0.607534006
34,UMag,0.288504808,3.566295629,1.338999099,1.471144593,0.609383154
34,p,-60.0715427,-32.4919585,-44.73798104,44.94285487,4.286403716
35,Ux,-2.27183447,1.52300631,-0.020847078,0.721304905,0.721003582
35,Uy,-0.146674442,0.180112462,0.029392214,0.050170252,0.040658971
35,Uz,-0.205204033,3.03160672,1.045103988,1.184724251,0.557968821
35,UMag,0.062720421,3.396794755,1.26364239,1.387937092,0.574088218
35,p,-54.5323641,-35.819013,-44.46768615,44.62967379,3.799035458
36,Ux,-2.59987543,1.55249251,0.037501062,0.771314129,0.770401944
36,Uy,-0.098201623,0.155723718,0.027239573,0.045103396,0.035948881
36,Uz,-0.731342168,2.79093682,1.051314328,1.198310749,0.575053765
36,UMag,0.102435653,3.173852622,1.315107247,1.425800986,0.550818828
36,p,-52.2547806,-36.8323273,-44.21653955,44.35437392,3.494011373
37,Ux,-1.71051226,1.77158088,0.087387264,0.761831759,0.756803208
37,Uy,-0.036825346,0.142174256,0.027706117,0.042766167,0.032577847
37,Uz,-0.472358212,2.68263146,1.001602611,1.21386809,0.685760854
37,UMag,0.083204329,2.964495079,1.288929918,1.43376857,0.627974506
37,p,-52.2123366,-36.8053669,-44.0203375,44.15822278,3.486907715
38,Ux,-1.58502408,1.88715141,0.196480835,0.764335605,0.738650255
38,Uy,-0.073391987,0.133284203,0.022222201,0.042610964,0.036357503
38,Uz,-0.189308824,2.81678054,0.890923869,1.122500908,0.682834495
38,UMag,0.055830821,2.869870152,1.193859845,1.358687933,0.648638243
38,p,-53.7385142,-35.8462231,-43.7725971,43.93408224,3.763419391
39,Ux,-1.22420799,2.21222664,0.444429815,0.801542215,0.667047271
39,Uy,-0.080332665,0.144786145,0.010793937,0.039508709,0.038005644
39,Uz,-0.6816325,2.12589301,0.809444041,1.013575175,0.61002867
39,UMag,0.015227935,2.482418351,1.148355657,1.292813016,0.593839018
39,p,-51.6706146,-35.3035024,-43.47532715,43.6246671,3.60659245
40,Ux,-0.857098966,3.30941677,0.621184959,0.932494285,0.695467352
40,Uy,-0.082504821,0.113289745,-5.21E-04,0.035706132,0.035702326
40,Uz,-0.796823335,2.03928117,0.767215536,0.950402277,0.560932088
40,UMag,0.155549126,3.406760319,1.176388071,1.331947824,0.624656795
40,p,-52.5053549,-34.5789778,-43.21115988,43.35834556,3.569564615
41,Ux,-1.08278007,4.02841628,0.938698029,1.361692631,0.986434403
41,Uy,-0.146095286,0.129806564,-0.016642422,0.042789248,0.039420167
41,Uz,-0.587806284,2.17008139,0.905810315,1.070138966,0.569828992
41,UMag,0.088681569,4.038918958,1.519289714,1.732407327,0.83246256
41,p,-56.5265237,-34.1566142,-43.38511663,43.56458538,3.950285322
42,Ux,-0.846288883,2.63534476,0.724882068,0.987324925,0.670340582
42,Uy,-0.150235546,0.076885527,-0.019613124,0.039308776,0.034066189
42,Uz,-0.438818347,2.11412373,0.944780603,1.073558349,0.509820695
42,UMag,0.214156712,2.87179327,1.321066363,1.459069298,0.619408493
42,p,-56.3058188,-32.2801327,-42.73112219,42.90972284,3.910947587
43,Ux,-0.849891695,3.08409879,0.792358446,1.09861406,0.760999965
43,Uy,-0.100400038,0.119029725,-0.015458818,0.038347493,0.03509352
43,Uz,-0.550638906,2.01256182,0.822903881,0.983240812,0.538137248
43,UMag,0.185007408,3.242183795,1.300736156,1.474851138,0.695177194
43,p,-55.9302546,-33.90625,-43.01757088,43.18531603,3.802645945
44,Ux,-0.894670737,2.34595441,0.486507335,0.82897747,0.671203589
44,Uy,-0.194341363,0.034986648,-0.05839905,0.068299982,0.035418053
44,Uz,-0.473799093,2.89287716,1.570908555,1.683375939,0.604980053
44,UMag,0.368979883,3.200394473,1.784621784,1.877664263,0.583736389
44,p,-56.3561056,-31.3807296,-42.71963898,42.90448386,3.978338875
45,Ux,-1.24158056,3.03722839,0.671490732,1.106993761,0.88007692
45,Uy,-0.306988791,0.029670454,-0.073734542,0.090044223,0.051683453
45,Uz,-0.532017691,2.7833292,1.518335775,1.633957611,0.60371678
45,UMag,0.265687389,3.511848715,1.858690046,1.975692442,0.669799925
45,p,-56.9220655,-31.0042064,-42.84255388,43.05377632,4.259487295
46,Ux,-1.29066383,3.17974353,0.832688473,1.238184766,0.916368606
46,Uy,-0.2837886,0.091054478,-0.039354211,0.06588942,0.052845641
46,Uz,-0.517857086,2.18621325,1.069483523,1.207567661,0.56073581
46,UMag,0.250556689,3.384069641,1.562365365,1.730798251,0.744766443
46,p,-56.022387,-31.5714008,-42.98260075,43.18434153,4.169338825
47,Ux,-1.03310559,2.32578215,0.634961415,0.942025528,0.695870748
47,Uy,-0.205607875,0.121842936,-0.027180452,0.04593222,0.037026907
47,Uz,-0.405249343,2.30594811,1.107416367,1.233259616,0.542732227
47,UMag,0.402705844,2.911392657,1.424186536,1.552562767,0.618177851
47,p,-55.6316167,-31.1040033,-42.60718192,42.7966036,4.02210496
48,Ux,-1.34411887,2.62133473,-0.048983849,0.721085569,0.719419891
48,Uy,-3.93836021,1.40749862,-0.074736488,1.073692818,1.07108857
48,Uz,-1.7092439,2.16474327,0.294731525,0.669032751,0.60061481
48,UMag,0.088911762,4.944970043,1.213391415,1.456154348,0.805025937
48,p,-68.8925755,-20.2520023,-38.77711575,40.07882449,10.13150863
49,Ux,-2.4739064,4.93462404,-0.188972319,1.172409128,1.157079352
49,Uy,-5.92922018,2.75843117,-0.026819806,1.467523394,1.4672783
49,Uz,-3.55802858,6.57395318,0.852382925,1.699560818,1.470357209
49,UMag,0.126151824,7.889080535,2.073069916,2.53311568,1.455697831
49,p,-82.2137128,-19.6807617,-41.04775902,42.69985052,11.76259807
50,Ux,-1.63447989,1.82507834,-0.222701859,0.679155138,0.641603914
50,Uy,-2.42116471,1.80015454,-0.012637083,0.756555916,0.756450367
50,Uz,-0.903831282,3.00581546,0.6076156,1.035713947,0.83875304
50,UMag,0.018468892,3.31121252,1.2104291,1.451320755,0.800745483
50,p,-77.6009077,-19.4286696,-41.82989664,43.25757168,11.02167205
51,Ux,-3.86107567,2.50112012,-0.336760802,1.316842866,1.273054317
51,Uy,-2.76026002,3.2408662,0.098943556,1.153074283,1.148821342
51,Uz,-3.5225982,4.49947193,0.839340502,1.589360177,1.349656732
51,UMag,0.083464925,5.072496788,2.06647233,2.364259124,1.14865718
51,p,-66.919297,-20.2216396,-42.05423965,43.04332975,9.174375376
52,Ux,-5.43777627,3.83596871,-0.549782867,1.695355553,1.603736029
52,Uy,-3.46053644,3.99667157,0.206179208,1.28861892,1.272017631
52,Uz,-2.83259273,5.35541894,1.258327483,2.172170822,1.77057562
52,UMag,0.092521423,7.195097163,2.720144994,3.041890079,1.361582339
52,p,-65.9449432,-21.494982,-42.51555174,43.55446295,9.456167457
53,Ux,-6.07418469,3.6905835,-0.582681617,1.773914274,1.675486193
53,Uy,-3.49104766,3.76687365,0.08377505,1.282698374,1.279959711
53,Uz,-2.95346603,6.21021511,1.612476161,2.757686225,2.23713074
53,UMag,0.19910308,8.411770389,3.130869627,3.520926055,1.610768658
53,p,-67.9733196,-21.2668682,-43.00146943,44.18233259,10.1465334
54,Ux,-5.60879721,3.21872826,-0.551264598,1.607269643,1.509775827
54,Uy,-3.02410152,3.11711938,0.029383086,1.104490197,1.104099285
54,Uz,-2.35058279,5.88998693,1.623305261,2.582240742,2.00819503
54,UMag,0.079746531,8.248032336,2.742120724,3.23592051,1.718125573
54,p,-68.2133443,-17.9199253,-43.43157545,44.57340339,10.02429768
55,Ux,-5.14347037,2.09264039,-0.365386714,1.728732593,1.689677166
55,Uy,-1.63850646,2.78384352,1.30E-04,1.020083469,1.02008346
55,Uz,-2.67363546,5.20362975,1.623816225,2.40394841,1.77262202
55,UMag,0.194647265,7.222515996,2.698056614,3.131781381,1.59013997
55,p,-67.6629908,-17.9438422,-44.11709103,45.15379122,9.620142444
56,Ux,-5.42033599,3.25620365,-0.24385353,1.82734015,1.810996267
56,Uy,-1.51142035,2.52369367,0.003323975,0.899136542,0.899130398
56,Uz,-2.16230489,5.41094005,1.560584336,2.200937709,1.551999785
56,UMag,0.057050803,6.576441805,2.586463724,2.998623908,1.517218095
56,p,-68.8048341,-17.5741016,-44.5201689,45.54604393,9.612319116
57,Ux,-4.39494178,3.70338865,-0.021750054,1.523493729,1.523338465
57,Uy,-1.62937003,1.79703942,-0.076119766,0.672749123,0.668428877
57,Uz,-1.00431389,5.48236948,1.290947702,1.790168375,1.240224513
57,UMag,0.042158007,5.760349913,2.081949253,2.445061827,1.28211335
57,p,-68.2123615,-20.2131032,-44.73759934,45.7157055,9.406005248
58,Ux,-6.32785829,4.4676094,-0.06369176,2.027953708,2.02695328
58,Uy,-1.95245381,2.37976565,-0.056694729,0.844723603,0.842818885
58,Uz,-1.84933575,6.76945083,1.63336393,2.302367948,1.622658449
58,UMag,0.048027528,7.786604041,2.7517686,3.182302999,1.59838104
58,p,-64.7192621,-23.9066724,-44.79578521,45.6000512,8.526564191
59,Ux,-5.85620036,4.90061125,0.238243129,1.878546095,1.863377483
59,Uy,-1.73679379,1.89215807,-0.155483005,0.65921053,0.640611862
59,Uz,-1.30566456,5.46200039,1.289268055,1.933151464,1.440438289
59,UMag,0.068410161,7.880464589,2.346827386,2.774989826,1.480867906
59,p,-63.8931096,-23.7198731,-44.6176862,45.2793703,7.712551635
60,Ux,-5.33977893,4.52477526,0.230515709,1.734512519,1.719126576
60,Uy,-1.65285424,1.57872802,-0.127871365,0.565619535,0.550975836
60,Uz,-1.33034918,6.00018525,0.877198912,1.54676734,1.273974597
60,UMag,0.193406133,6.997327565,2.022803871,2.391850401,1.27640622
60,p,-61.156465,-20.6613236,-43.98161442,44.55975728,7.15468811
61,Ux,-3.451668,3.26409058,0.090114266,1.43457897,1.431745871
61,Uy,-0.955461942,0.866127006,-0.041216197,0.400547295,0.398421085
61,Uz,-1.32157155,5.04932302,0.758982196,1.469274683,1.258059665
61,UMag,0.020075966,5.69398608,1.748145021,2.09218141,1.149439879
61,p,-59.5964272,-26.9478499,-43.21992999,43.66057614,6.187371017
62,Ux,-2.47920273,2.88211452,0.108372176,0.850044265,0.843107777
62,Uy,-0.797695349,0.65410947,-0.034862975,0.238768922,0.236210015
62,Uz,-1.01278253,5.13822195,0.654443744,1.242789984,1.056518021
62,UMag,0.03652124,5.31548654,1.174743216,1.524504114,0.971643541
62,p,-58.0177395,-30.7199464,-42.63660807,42.97576743,5.388528396
63,Ux,-1.59122652,1.96881911,0.241830302,0.541478367,0.48447593
63,Uy,-0.509769356,0.431960015,-0.075689462,0.154241185,0.134392888
63,Uz,-0.631788323,3.61548725,0.546074012,0.996802149,0.83391708
63,UMag,0.035020849,3.63460752,0.887025473,1.144816006,0.723733031
63,p,-58.6720829,-31.4936878,-42.60743291,42.92037459,5.173510945
64,Ux,-1.2726753,1.33145416,0.296567535,0.581619414,0.500328731
64,Uy,-0.301926169,0.287101185,-0.0709976,0.135383785,0.115274066
64,Uz,-0.496078021,2.87024815,0.472291859,0.82222029,0.673042796
64,UMag,0.003201771,2.871490369,0.856673045,1.016196889,0.546596204
64,p,-57.9446454,-33.1500667,-42.50405968,42.80087216,5.031855411
65,Ux,-1.21439182,1.22378926,0.223468669,0.482279032,0.427381351
65,Uy,-0.194148632,0.188370341,-0.040879304,0.078055212,0.06649435
65,Uz,-0.391532402,0.909703592,0.196352682,0.308445415,0.237874333
65,UMag,0.009875646,1.407714532,0.491993321,0.577775264,0.302930399
65,p,-57.3614781,-33.9361867,-42.49949806,42.76793434,4.784231643
66,Ux,-1.94068358,3.25167126,0.457949437,1.182711315,1.090453286
66,Uy,-0.718066144,0.65020198,-0.119164091,0.259401928,0.23041111
66,Uz,-1.19847517,3.00670208,0.692084173,1.080584297,0.829868617
66,UMag,0.172430792,3.330799861,1.500662962,1.622885652,0.617874189
66,p,-56.6107697,-33.3961687,-42.62835055,42.88693002,4.702392598
67,Ux,-1.95645571,4.59738947,0.499800184,1.449939205,1.361074382
67,Uy,-0.697297727,0.501324636,-0.144632836,0.250704594,0.20477826
67,Uz,-1.2829127,4.04434879,1.028141324,1.435082266,1.001192552
67,UMag,0.304071667,4.943185374,1.895132329,2.055392323,0.795682761
67,p,-54.867553,-34.0387895,-42.7628661,43.02533618,4.745190798
68,Ux,-2.40417387,4.00359836,0.637796882,1.43475828,1.285202886
68,Uy,-0.665292959,0.316077939,-0.092890405,0.171569153,0.14424752
68,Uz,-2.06953963,4.23148479,1.108864191,1.502026818,1.013165717
68,UMag,0.084842357,4.550770251,1.896837001,2.084238916,0.863748373
68,p,-54.4436121,-33.6932293,-43.11796246,43.3931392,4.879123114
69,Ux,-2.0168391,3.75972506,0.645629642,1.388322076,1.229064909
69,Uy,-0.353518341,0.214121794,-0.080144905,0.147019039,0.123253366
69,Uz,-1.43292307,3.57067569,1.081596257,1.379524717,0.856293162
69,UMag,0.073712792,3.823834957,1.804752975,1.962687247,0.771367571
69,p,-55.1207944,-31.7441432,-42.84252162,43.13703187,5.032083057
70,Ux,-2.29143099,3.80145731,0.690599113,1.330070798,1.136732683
70,Uy,-0.302710134,0.253944977,-0.073670788,0.129282175,0.106237921
70,Uz,-0.385769821,2.89381845,1.103354577,1.316634001,0.718424507
70,UMag,0.096540455,3.820792186,1.702592854,1.875987021,0.787721318
70,p,-56.6427633,-30.4963821,-42.86959656,43.16119398,5.008628218
71,Ux,-2.55861916,3.5633169,0.812756397,1.269660244,0.975430251
71,Uy,-0.281090988,0.220896181,-0.078269192,0.113104681,0.081649264
71,Uz,-0.241576352,3.09530191,1.194207001,1.420683354,0.769552358
71,UMag,0.316231778,3.700230721,1.778033899,1.908709249,0.694093979
71,p,-56.90636,-30.8355063,-43.36730741,43.63284223,4.806409157
72,Ux,-1.75612294,3.97954767,1.030425725,1.318257658,0.822208051
72,Uy,-0.284378439,0.234854708,-0.062893952,0.103097022,0.081690555
72,Uz,-0.705196672,3.10125442,1.178532914,1.512098041,0.947365112
72,UMag,0.459724491,4.20527084,1.832578964,2.008699265,0.822512659
72,p,-61.7425848,-33.0987792,-44.11152833,44.40096487,5.061496752
73,Ux,-1.76931249,3.56983116,1.020816524,1.348022492,0.88039665
73,Uy,-0.311278877,0.141857089,-0.053277049,0.087654857,0.069605532
73,Uz,-0.726600916,2.95351284,1.111802723,1.437631998,0.911416735
73,UMag,0.23167774,3.907924664,1.79798076,1.972722427,0.811725914
73,p,-58.8976306,-34.5113923,-44.06773574,44.31623788,4.686534612
74,Ux,-1.43760046,2.48794031,0.999111832,1.257550211,0.763680614
74,Uy,-0.238869197,0.119594331,-0.035503643,0.072156829,0.062817986
74,Uz,-0.506688756,2.85845342,1.011346671,1.321192347,0.850133595
74,UMag,0.160095275,3.274783265,1.675957293,1.825428267,0.723433141
74,p,-59.3698174,-35.3594683,-43.89079606,44.13184649,4.606288705
75,Ux,-0.893952751,2.37616684,0.833252986,1.082023217,0.690263502
75,Uy,-0.156926183,0.120070013,-0.029158786,0.065711982,0.058888282
75,Uz,-0.342104949,3.24656076,0.961310596,1.231527851,0.769768008
